sample,operation,node_id,status,latency_us,value
410,read,ns=2;s=SDPLC.tank.level,Good,50.098000,470.700
411,read,ns=2;s=SDPLC.tank.level,Good,50.098000,382.200
412,read,ns=2;s=SDPLC.tank.level,Good,50.099000,380.900
413,read,ns=2;s=SDPLC.tank.level,Good,50.099000,410.800
414,read,ns=2;s=SDPLC.tank.level,Good,50.099000,394.700
415,read,ns=2;s=SDPLC.tank.level,Good,50.099000,416.500
416,read,ns=2;s=SDPLC.tank.level,Good,50.099000,449.700
417,read,ns=2;s=SDPLC.tank.level,Good,50.099000,393.000
418,read,ns=2;s=SDPLC.tank.level,Good,50.099000,576.100
419,read,ns=2;s=SDPLC.tank.level,Good,50.099000,419.800
420,read,ns=2;s=SDPLC.tank.level,Good,50.099000,389.800
421,read,ns=2;s=SDPLC.tank.level,Good,50.099000,431.300
422,read,ns=2;s=SDPLC.tank.level,Good,50.099000,652.300
423,read,ns=2;s=SDPLC.tank.level,Good,50.099000,545.000
424,read,ns=2;s=SDPLC.tank.level,Good,50.099000,487.100
425,read,ns=2;s=SDPLC.tank.level,Good,50.099000,494.200
426,read,ns=2;s=SDPLC.tank.level,Good,50.099000,544.100
427,read,ns=2;s=SDPLC.tank.level,Good,50.099000,469.100
428,read,ns=2;s=SDPLC.tank.level,Good,50.099000,474.800
429,read,ns=2;s=SDPLC.tank.level,Good,50.099000,540.200
430,read,ns=2;s=SDPLC.tank.level,Good,50.099000,517.600
431,read,ns=2;s=SDPLC.tank.level,Good,50.099000,442.200
432,read,ns=2;s=SDPLC.tank.level,Good,50.099000,486.100
433,read,ns=2;s=SDPLC.tank.level,Good,50.100000,456.200
434,read,ns=2;s=SDPLC.tank.level,Good,50.100000,468.100
435,read,ns=2;s=SDPLC.tank.level,Good,50.100000,435.700
436,read,ns=2;s=SDPLC.tank.level,Good,50.100000,519.300
437,read,ns=2;s=SDPLC.tank.level,Good,50.100000,433.700
438,read,ns=2;s=SDPLC.tank.level,Good,50.100000,417.000
439,read,ns=2;s=SDPLC.tank.level,Good,50.100000,563.100
440,read,ns=2;s=SDPLC.tank.level,Good,50.100000,547.800
441,read,ns=2;s=SDPLC.tank.level,Good,50.100000,576.200
442,read,ns=2;s=SDPLC.tank.level,Good,50.100000,479.400
443,read,ns=2;s=SDPLC.tank.level,Good,50.100000,492.300
444,read,ns=2;s=SDPLC.tank.level,Good,50.100000,470.100
445,read,ns=2;s=SDPLC.tank.level,Good,50.100000,443.100
446,read,ns=2;s=SDPLC.tank.level,Good,50.100000,423.400
447,read,ns=2;s=SDPLC.tank.level,Good,50.100000,475.000
448,read,ns=2;s=SDPLC.tank.level,Good,50.100000,431.800
449,read,ns=2;s=SDPLC.tank.level,Good,50.100000,382.800
450,read,ns=2;s=SDPLC.tank.level,Good,50.100000,520.000
451,read,ns=2;s=SDPLC.tank.level,Good,50.100000,420.400
452,read,ns=2;s=SDPLC.tank.level,Good,50.100000,487.300
453,read,ns=2;s=SDPLC.tank.level,Good,50.101000,412.500
454,read,ns=2;s=SDPLC.tank.level,Good,50.101000,407.800
455,read,ns=2;s=SDPLC.tank.level,Good,50.101000,366.400
456,read,ns=2;s=SDPLC.tank.level,Good,50.101000,339.900
457,read,ns=2;s=SDPLC.tank.level,Good,50.101000,396.200
458,read,ns=2;s=SDPLC.tank.level,Good,50.101000,404.000
459,read,ns=2;s=SDPLC.tank.level,Good,50.101000,384.500
460,read,ns=2;s=SDPLC.tank.level,Good,50.101000,447.900
461,read,ns=2;s=SDPLC.tank.level,Good,50.101000,742.200
462,read,ns=2;s=SDPLC.tank.level,Good,50.101000,570.100
463,read,ns=2;s=SDPLC.tank.level,Good,50.101000,414.200
464,read,ns=2;s=SDPLC.tank.level,Good,50.101000,410.200
465,read,ns=2;s=SDPLC.tank.level,Good,50.101000,475.000
466,read,ns=2;s=SDPLC.tank.level,Good,50.101000,377.400
467,read,ns=2;s=SDPLC.tank.level,Good,50.101000,388.600
468,read,ns=2;s=SDPLC.tank.level,Good,50.101000,370.600
469,read,ns=2;s=SDPLC.tank.level,Good,50.101000,342.500
470,read,ns=2;s=SDPLC.tank.level,Good,50.101000,347.200
471,read,ns=2;s=SDPLC.tank.level,Good,50.101000,340.600
472,read,ns=2;s=SDPLC.tank.level,Good,50.101000,380.100
473,read,ns=2;s=SDPLC.tank.level,Good,50.101000,487.000
474,read,ns=2;s=SDPLC.tank.level,Good,50.101000,411.600
475,read,ns=2;s=SDPLC.tank.level,Good,50.101000,381.500
476,read,ns=2;s=SDPLC.tank.level,Good,50.101000,340.500
477,read,ns=2;s=SDPLC.tank.level,Good,50.102000,461.300
478,read,ns=2;s=SDPLC.tank.level,Good,50.102000,481.700
479,read,ns=2;s=SDPLC.tank.level,Good,50.102000,452.000
480,read,ns=2;s=SDPLC.tank.level,Good,50.102000,428.000
481,read,ns=2;s=SDPLC.tank.level,Good,50.102000,487.800
482,read,ns=2;s=SDPLC.tank.level,Good,50.102000,502.500
483,read,ns=2;s=SDPLC.tank.level,Good,50.102000,394.900
484,read,ns=2;s=SDPLC.tank.level,Good,50.102000,386.000
485,read,ns=2;s=SDPLC.tank.level,Good,50.102000,376.500
486,read,ns=2;s=SDPLC.tank.level,Good,50.102000,360.600
487,read,ns=2;s=SDPLC.tank.level,Good,50.102000,441.700
488,read,ns=2;s=SDPLC.tank.level,Good,50.102000,423.800
489,read,ns=2;s=SDPLC.tank.level,Good,50.102000,438.800
490,read,ns=2;s=SDPLC.tank.level,Good,50.102000,418.400
491,read,ns=2;s=SDPLC.tank.level,Good,50.102000,507.100
492,read,ns=2;s=SDPLC.tank.level,Good,50.102000,421.100
493,read,ns=2;s=SDPLC.tank.level,Good,50.102000,380.600
494,read,ns=2;s=SDPLC.tank.level,Good,50.102000,350.900
495,read,ns=2;s=SDPLC.tank.level,Good,50.102000,420.800
496,read,ns=2;s=SDPLC.tank.level,Good,50.102000,356.500
497,read,ns=2;s=SDPLC.tank.level,Good,50.102000,380.400
498,read,ns=2;s=SDPLC.tank.level,Good,50.102000,396.100
499,read,ns=2;s=SDPLC.tank.level,Good,50.102000,524.300
500,read,ns=2;s=SDPLC.tank.level,Good,50.103000,400.100
501,read,ns=2;s=SDPLC.tank.level,Good,50.103000,469.600
502,read,ns=2;s=SDPLC.tank.level,Good,50.103000,391.600
503,read,ns=2;s=SDPLC.tank.level,Good,50.103000,409.100
504,read,ns=2;s=SDPLC.tank.level,Good,50.103000,531.700
505,read,ns=2;s=SDPLC.tank.level,Good,50.103000,398.700
506,read,ns=2;s=SDPLC.tank.level,Good,50.103000,440.800
507,read,ns=2;s=SDPLC.tank.level,Good,50.103000,364.700
508,read,ns=2;s=SDPLC.tank.level,Good,50.103000,495.000
509,read,ns=2;s=SDPLC.tank.level,Good,50.103000,462.300
510,read,ns=2;s=SDPLC.tank.level,Good,50.103000,469.400
511,read,ns=2;s=SDPLC.tank.level,Good,50.103000,437.000
512,read,ns=2;s=SDPLC.tank.level,Good,50.103000,401.700
513,read,ns=2;s=SDPLC.tank.level,Good,50.103000,389.300
514,read,ns=2;s=SDPLC.tank.level,Good,50.103000,357.800
515,read,ns=2;s=SDPLC.tank.level,Good,50.103000,500.100
516,read,ns=2;s=SDPLC.tank.level,Good,50.103000,456.500
517,read,ns=2;s=SDPLC.tank.level,Good,50.103000,386.800
518,read,ns=2;s=SDPLC.tank.level,Good,50.103000,366.200
519,read,ns=2;s=SDPLC.tank.level,Good,50.103000,661.700
520,read,ns=2;s=SDPLC.tank.level,Good,50.103000,848.200
521,read,ns=2;s=SDPLC.tank.level,Good,50.104000,1376.800
522,read,ns=2;s=SDPLC.tank.level,Good,50.104000,889.100
523,read,ns=2;s=SDPLC.tank.level,Good,50.104000,670.400
524,read,ns=2;s=SDPLC.tank.level,Good,50.104000,531.800
525,read,ns=2;s=SDPLC.tank.level,Good,50.104000,454.900
526,read,ns=2;s=SDPLC.tank.level,Good,50.104000,452.400
527,read,ns=2;s=SDPLC.tank.level,Good,50.104000,425.400
528,read,ns=2;s=SDPLC.tank.level,Good,50.104000,588.700
529,read,ns=2;s=SDPLC.tank.level,Good,50.104000,734.400
530,read,ns=2;s=SDPLC.tank.level,Good,50.104000,536.000
531,read,ns=2;s=SDPLC.tank.level,Good,50.104000,486.700
532,read,ns=2;s=SDPLC.tank.level,Good,50.104000,540.600
533,read,ns=2;s=SDPLC.tank.level,Good,50.104000,640.600
534,read,ns=2;s=SDPLC.tank.level,Good,50.104000,610.000
535,read,ns=2;s=SDPLC.tank.level,Good,50.104000,412.300
536,read,ns=2;s=SDPLC.tank.level,Good,50.104000,497.400
537,read,ns=2;s=SDPLC.tank.level,Good,50.104000,552.100
538,read,ns=2;s=SDPLC.tank.level,Good,50.105000,648.900
539,read,ns=2;s=SDPLC.tank.level,Good,50.105000,515.900
540,read,ns=2;s=SDPLC.tank.level,Good,50.105000,482.300
541,read,ns=2;s=SDPLC.tank.level,Good,50.105000,459.500
542,read,ns=2;s=SDPLC.tank.level,Good,50.105000,441.300
543,read,ns=2;s=SDPLC.tank.level,Good,50.105000,501.700
544,read,ns=2;s=SDPLC.tank.level,Good,50.105000,432.300
545,read,ns=2;s=SDPLC.tank.level,Good,50.105000,469.000
546,read,ns=2;s=SDPLC.tank.level,Good,50.105000,458.000
547,read,ns=2;s=SDPLC.tank.level,Good,50.105000,390.500
548,read,ns=2;s=SDPLC.tank.level,Good,50.105000,419.600
549,read,ns=2;s=SDPLC.tank.level,Good,50.105000,481.200
550,read,ns=2;s=SDPLC.tank.level,Good,50.105000,478.800
551,read,ns=2;s=SDPLC.tank.level,Good,50.105000,481.700
552,read,ns=2;s=SDPLC.tank.level,Good,50.105000,392.900
553,read,ns=2;s=SDPLC.tank.level,Good,50.105000,411.800
554,read,ns=2;s=SDPLC.tank.level,Good,50.105000,478.900
555,read,ns=2;s=SDPLC.tank.level,Good,50.105000,577.000
556,read,ns=2;s=SDPLC.tank.level,Good,50.105000,459.100
557,read,ns=2;s=SDPLC.tank.level,Good,50.105000,523.500
558,read,ns=2;s=SDPLC.tank.level,Good,50.106000,404.500
559,read,ns=2;s=SDPLC.tank.level,Good,50.106000,389.700
560,read,ns=2;s=SDPLC.tank.level,Good,50.106000,470.600
561,read,ns=2;s=SDPLC.tank.level,Good,50.106000,420.100
562,read,ns=2;s=SDPLC.tank.level,Good,50.106000,444.600
563,read,ns=2;s=SDPLC.tank.level,Good,50.106000,421.100
564,read,ns=2;s=SDPLC.tank.level,Good,50.106000,444.100
565,read,ns=2;s=SDPLC.tank.level,Good,50.106000,442.800
566,read,ns=2;s=SDPLC.tank.level,Good,50.106000,573.600
567,read,ns=2;s=SDPLC.tank.level,Good,50.106000,540.900
568,read,ns=2;s=SDPLC.tank.level,Good,50.106000,394.400
569,read,ns=2;s=SDPLC.tank.level,Good,50.106000,398.800
570,read,ns=2;s=SDPLC.tank.level,Good,50.106000,460.500
571,read,ns=2;s=SDPLC.tank.level,Good,50.106000,379.600
572,read,ns=2;s=SDPLC.tank.level,Good,50.106000,362.100
573,read,ns=2;s=SDPLC.tank.level,Good,50.106000,597.000
574,read,ns=2;s=SDPLC.tank.level,Good,50.106000,649.300
575,read,ns=2;s=SDPLC.tank.level,Good,50.106000,474.000
576,read,ns=2;s=SDPLC.tank.level,Good,50.106000,577.400
577,read,ns=2;s=SDPLC.tank.level,Good,50.106000,508.200
578,read,ns=2;s=SDPLC.tank.level,Good,50.106000,466.000
579,read,ns=2;s=SDPLC.tank.level,Good,50.106000,526.700
580,read,ns=2;s=SDPLC.tank.level,Good,50.107000,502.900
581,read,ns=2;s=SDPLC.tank.level,Good,50.107000,488.100
582,read,ns=2;s=SDPLC.tank.level,Good,50.107000,459.700
583,read,ns=2;s=SDPLC.tank.level,Good,50.107000,384.700
584,read,ns=2;s=SDPLC.tank.level,Good,50.107000,421.500
585,read,ns=2;s=SDPLC.tank.level,Good,50.107000,444.100
586,read,ns=2;s=SDPLC.tank.level,Good,50.107000,472.000
587,read,ns=2;s=SDPLC.tank.level,Good,50.107000,392.900
588,read,ns=2;s=SDPLC.tank.level,Good,50.107000,417.200
589,read,ns=2;s=SDPLC.tank.level,Good,50.107000,472.800
590,read,ns=2;s=SDPLC.tank.level,Good,50.107000,424.900
591,read,ns=2;s=SDPLC.tank.level,Good,50.107000,391.100
592,read,ns=2;s=SDPLC.tank.level,Good,50.107000,396.200
593,read,ns=2;s=SDPLC.tank.level,Good,50.107000,365.200
594,read,ns=2;s=SDPLC.tank.level,Good,50.107000,392.700
595,read,ns=2;s=SDPLC.tank.level,Good,50.107000,459.600
596,read,ns=2;s=SDPLC.tank.level,Good,50.107000,413.900
597,read,ns=2;s=SDPLC.tank.level,Good,50.107000,434.100
598,read,ns=2;s=SDPLC.tank.level,Good,50.107000,455.700
599,read,ns=2;s=SDPLC.tank.level,Good,50.107000,414.900
600,read,ns=2;s=SDPLC.tank.level,Good,50.107000,423.500
601,read,ns=2;s=SDPLC.tank.level,Good,50.107000,396.800
602,read,ns=2;s=SDPLC.tank.level,Good,50.108000,386.300
603,read,ns=2;s=SDPLC.tank.level,Good,50.108000,403.200
604,read,ns=2;s=SDPLC.tank.level,Good,50.108000,564.900
605,read,ns=2;s=SDPLC.tank.level,Good,50.108000,431.500
606,read,ns=2;s=SDPLC.tank.level,Good,50.108000,416.500
607,read,ns=2;s=SDPLC.tank.level,Good,50.108000,471.000
608,read,ns=2;s=SDPLC.tank.level,Good,50.108000,416.000
609,read,ns=2;s=SDPLC.tank.level,Good,50.108000,498.800
610,read,ns=2;s=SDPLC.tank.level,Good,50.108000,361.700
611,read,ns=2;s=SDPLC.tank.level,Good,50.108000,423.100
612,read,ns=2;s=SDPLC.tank.level,Good,50.108000,426.800
613,read,ns=2;s=SDPLC.tank.level,Good,50.108000,824.100
614,read,ns=2;s=SDPLC.tank.level,Good,50.108000,928.100
615,read,ns=2;s=SDPLC.tank.level,Good,50.108000,418.200
616,read,ns=2;s=SDPLC.tank.level,Good,50.108000,378.900
617,read,ns=2;s=SDPLC.tank.level,Good,50.108000,380.200
618,read,ns=2;s=SDPLC.tank.level,Good,50.108000,459.900
619,read,ns=2;s=SDPLC.tank.level,Good,50.108000,427.700
620,read,ns=2;s=SDPLC.tank.level,Good,50.108000,394.300
621,read,ns=2;s=SDPLC.tank.level,Good,50.108000,350.600
622,read,ns=2;s=SDPLC.tank.level,Good,50.108000,435.100
623,read,ns=2;s=SDPLC.tank.level,Good,50.109000,513.500
624,read,ns=2;s=SDPLC.tank.level,Good,50.109000,598.300
625,read,ns=2;s=SDPLC.tank.level,Good,50.109000,367.400
626,read,ns=2;s=SDPLC.tank.level,Good,50.109000,342.000
627,read,ns=2;s=SDPLC.tank.level,Good,50.109000,358.600
628,read,ns=2;s=SDPLC.tank.level,Good,50.109000,426.000
629,read,ns=2;s=SDPLC.tank.level,Good,50.109000,355.200
630,read,ns=2;s=SDPLC.tank.level,Good,50.109000,497.400
631,read,ns=2;s=SDPLC.tank.level,Good,50.109000,423.700
632,read,ns=2;s=SDPLC.tank.level,Good,50.109000,465.300
633,read,ns=2;s=SDPLC.tank.level,Good,50.109000,422.700
634,read,ns=2;s=SDPLC.tank.level,Good,50.109000,395.600
635,read,ns=2;s=SDPLC.tank.level,Good,50.109000,453.500
636,read,ns=2;s=SDPLC.tank.level,Good,50.109000,617.700
637,read,ns=2;s=SDPLC.tank.level,Good,50.109000,829.500
638,read,ns=2;s=SDPLC.tank.level,Good,50.109000,522.400
639,read,ns=2;s=SDPLC.tank.level,Good,50.109000,477.900
640,read,ns=2;s=SDPLC.tank.level,Good,50.109000,642.500
641,read,ns=2;s=SDPLC.tank.level,Good,50.109000,474.200
642,read,ns=2;s=SDPLC.tank.level,Good,50.109000,410.800
643,read,ns=2;s=SDPLC.tank.level,Good,50.109000,373.100
644,read,ns=2;s=SDPLC.tank.level,Good,50.110000,408.100
645,read,ns=2;s=SDPLC.tank.level,Good,50.110000,371.100
646,read,ns=2;s=SDPLC.tank.level,Good,50.110000,444.100
647,read,ns=2;s=SDPLC.tank.level,Good,50.110000,363.000
648,read,ns=2;s=SDPLC.tank.level,Good,50.110000,364.500
649,read,ns=2;s=SDPLC.tank.level,Good,50.110000,402.400
650,read,ns=2;s=SDPLC.tank.level,Good,50.110000,444.300
651,read,ns=2;s=SDPLC.tank.level,Good,50.110000,402.400
652,read,ns=2;s=SDPLC.tank.level,Good,50.110000,359.200
653,read,ns=2;s=SDPLC.tank.level,Good,50.110000,429.200
654,read,ns=2;s=SDPLC.tank.level,Good,50.110000,483.300
655,read,ns=2;s=SDPLC.tank.level,Good,50.110000,416.300
656,read,ns=2;s=SDPLC.tank.level,Good,50.110000,397.800
657,read,ns=2;s=SDPLC.tank.level,Good,50.110000,374.500
658,read,ns=2;s=SDPLC.tank.level,Good,50.110000,361.900
659,read,ns=2;s=SDPLC.tank.level,Good,50.110000,353.600
660,read,ns=2;s=SDPLC.tank.level,Good,50.110000,400.200
661,read,ns=2;s=SDPLC.tank.level,Good,50.110000,409.500
662,read,ns=2;s=SDPLC.tank.level,Good,50.110000,375.000
663,read,ns=2;s=SDPLC.tank.level,Good,50.110000,435.200
664,read,ns=2;s=SDPLC.tank.level,Good,50.110000,390.100
665,read,ns=2;s=SDPLC.tank.level,Good,50.110000,356.500
666,read,ns=2;s=SDPLC.tank.level,Good,50.110000,430.600
667,read,ns=2;s=SDPLC.tank.level,Good,50.110000,386.800
668,read,ns=2;s=SDPLC.tank.level,Good,50.110000,365.400
669,read,ns=2;s=SDPLC.tank.level,Good,50.111000,346.000
670,read,ns=2;s=SDPLC.tank.level,Good,50.111000,361.500
671,read,ns=2;s=SDPLC.tank.level,Good,50.111000,346.900
672,read,ns=2;s=SDPLC.tank.level,Good,50.111000,366.600
673,read,ns=2;s=SDPLC.tank.level,Good,50.111000,411.900
674,read,ns=2;s=SDPLC.tank.level,Good,50.111000,334.500
675,read,ns=2;s=SDPLC.tank.level,Good,50.111000,414.600
676,read,ns=2;s=SDPLC.tank.level,Good,50.111000,443.400
677,read,ns=2;s=SDPLC.tank.level,Good,50.111000,432.200
678,read,ns=2;s=SDPLC.tank.level,Good,50.111000,397.200
679,read,ns=2;s=SDPLC.tank.level,Good,50.111000,419.600
680,read,ns=2;s=SDPLC.tank.level,Good,50.111000,527.200
681,read,ns=2;s=SDPLC.tank.level,Good,50.111000,611.600
682,read,ns=2;s=SDPLC.tank.level,Good,50.111000,465.400
683,read,ns=2;s=SDPLC.tank.level,Good,50.111000,452.300
684,read,ns=2;s=SDPLC.tank.level,Good,50.111000,568.700
685,read,ns=2;s=SDPLC.tank.level,Good,50.111000,437.100
686,read,ns=2;s=SDPLC.tank.level,Good,50.111000,456.400
687,read,ns=2;s=SDPLC.tank.level,Good,50.111000,388.600
688,read,ns=2;s=SDPLC.tank.level,Good,50.111000,501.400
689,read,ns=2;s=SDPLC.tank.level,Good,50.111000,432.300
690,read,ns=2;s=SDPLC.tank.level,Good,50.111000,402.900
691,read,ns=2;s=SDPLC.tank.level,Good,50.111000,371.600
692,read,ns=2;s=SDPLC.tank.level,Good,50.112000,383.000
693,read,ns=2;s=SDPLC.tank.level,Good,50.112000,388.700
694,read,ns=2;s=SDPLC.tank.level,Good,50.112000,370.400
695,read,ns=2;s=SDPLC.tank.level,Good,50.112000,356.700
696,read,ns=2;s=SDPLC.tank.level,Good,50.112000,354.900
697,read,ns=2;s=SDPLC.tank.level,Good,50.112000,343.800
698,read,ns=2;s=SDPLC.tank.level,Good,50.112000,467.800
699,read,ns=2;s=SDPLC.tank.level,Good,50.112000,406.900
700,read,ns=2;s=SDPLC.tank.level,Good,50.112000,376.300
701,read,ns=2;s=SDPLC.tank.level,Good,50.112000,351.000
702,read,ns=2;s=SDPLC.tank.level,Good,50.112000,374.200
703,read,ns=2;s=SDPLC.tank.level,Good,50.112000,385.500
704,read,ns=2;s=SDPLC.tank.level,Good,50.112000,386.700
705,read,ns=2;s=SDPLC.tank.level,Good,50.112000,404.800
706,read,ns=2;s=SDPLC.tank.level,Good,50.112000,384.800
707,read,ns=2;s=SDPLC.tank.level,Good,50.112000,376.200
708,read,ns=2;s=SDPLC.tank.level,Good,50.112000,425.000
709,read,ns=2;s=SDPLC.tank.level,Good,50.112000,444.100
710,read,ns=2;s=SDPLC.tank.level,Good,50.112000,376.800
711,read,ns=2;s=SDPLC.tank.level,Good,50.112000,500.800
712,read,ns=2;s=SDPLC.tank.level,Good,50.112000,389.100
713,read,ns=2;s=SDPLC.tank.level,Good,50.112000,373.200
714,read,ns=2;s=SDPLC.tank.level,Good,50.112000,370.200
715,read,ns=2;s=SDPLC.tank.level,Good,50.112000,345.500
716,read,ns=2;s=SDPLC.tank.level,Good,50.112000,373.900
717,read,ns=2;s=SDPLC.tank.level,Good,50.113000,588.300
718,read,ns=2;s=SDPLC.tank.level,Good,50.113000,705.200
719,read,ns=2;s=SDPLC.tank.level,Good,50.113000,382.900
720,read,ns=2;s=SDPLC.tank.level,Good,50.113000,401.500
721,read,ns=2;s=SDPLC.tank.level,Good,50.113000,463.700
722,read,ns=2;s=SDPLC.tank.level,Good,50.113000,420.100
723,read,ns=2;s=SDPLC.tank.level,Good,50.113000,552.100
724,read,ns=2;s=SDPLC.tank.level,Good,50.113000,409.600
725,read,ns=2;s=SDPLC.tank.level,Good,50.113000,368.300
726,read,ns=2;s=SDPLC.tank.level,Good,50.113000,358.500
727,read,ns=2;s=SDPLC.tank.level,Good,50.113000,346.900
728,read,ns=2;s=SDPLC.tank.level,Good,50.113000,386.600
729,read,ns=2;s=SDPLC.tank.level,Good,50.113000,357.500
730,read,ns=2;s=SDPLC.tank.level,Good,50.113000,345.000
731,read,ns=2;s=SDPLC.tank.level,Good,50.113000,323.600
732,read,ns=2;s=SDPLC.tank.level,Good,50.113000,362.500
733,read,ns=2;s=SDPLC.tank.level,Good,50.113000,373.600
734,read,ns=2;s=SDPLC.tank.level,Good,50.113000,342.000
735,read,ns=2;s=SDPLC.tank.level,Good,50.113000,330.000
736,read,ns=2;s=SDPLC.tank.level,Good,50.113000,317.700
737,read,ns=2;s=SDPLC.tank.level,Good,50.113000,347.600
738,read,ns=2;s=SDPLC.tank.level,Good,50.113000,412.600
739,read,ns=2;s=SDPLC.tank.level,Good,50.113000,346.100
740,read,ns=2;s=SDPLC.tank.level,Good,50.113000,351.500
741,read,ns=2;s=SDPLC.tank.level,Good,50.113000,338.400
742,read,ns=2;s=SDPLC.tank.level,Good,50.114000,383.100
743,read,ns=2;s=SDPLC.tank.level,Good,50.114000,364.100
744,read,ns=2;s=SDPLC.tank.level,Good,50.114000,321.800
745,read,ns=2;s=SDPLC.tank.level,Good,50.114000,319.400
746,read,ns=2;s=SDPLC.tank.level,Good,50.114000,384.500
747,read,ns=2;s=SDPLC.tank.level,Good,50.114000,392.000
748,read,ns=2;s=SDPLC.tank.level,Good,50.114000,338.100
749,read,ns=2;s=SDPLC.tank.level,Good,50.114000,325.400
750,read,ns=2;s=SDPLC.tank.level,Good,50.114000,333.500
751,read,ns=2;s=SDPLC.tank.level,Good,50.114000,353.600
752,read,ns=2;s=SDPLC.tank.level,Good,50.114000,322.400
753,read,ns=2;s=SDPLC.tank.level,Good,50.114000,472.300
754,read,ns=2;s=SDPLC.tank.level,Good,50.114000,433.200
755,read,ns=2;s=SDPLC.tank.level,Good,50.114000,490.400
756,read,ns=2;s=SDPLC.tank.level,Good,50.114000,386.100
757,read,ns=2;s=SDPLC.tank.level,Good,50.114000,361.300
758,read,ns=2;s=SDPLC.tank.level,Good,50.114000,471.700
759,read,ns=2;s=SDPLC.tank.level,Good,50.114000,389.100
760,read,ns=2;s=SDPLC.tank.level,Good,50.114000,396.200
761,read,ns=2;s=SDPLC.tank.level,Good,50.114000,406.700
762,read,ns=2;s=SDPLC.tank.level,Good,50.114000,389.100
763,read,ns=2;s=SDPLC.tank.level,Good,50.114000,421.800
764,read,ns=2;s=SDPLC.tank.level,Good,50.114000,356.800
765,read,ns=2;s=SDPLC.tank.level,Good,50.114000,336.000
766,read,ns=2;s=SDPLC.tank.level,Good,50.114000,382.700
767,read,ns=2;s=SDPLC.tank.level,Good,50.114000,380.600
768,read,ns=2;s=SDPLC.tank.level,Good,50.115000,364.600
769,read,ns=2;s=SDPLC.tank.level,Good,50.115000,401.000
770,read,ns=2;s=SDPLC.tank.level,Good,50.115000,354.200
771,read,ns=2;s=SDPLC.tank.level,Good,50.115000,333.800
772,read,ns=2;s=SDPLC.tank.level,Good,50.115000,327.000
773,read,ns=2;s=SDPLC.tank.level,Good,50.115000,348.000
774,read,ns=2;s=SDPLC.tank.level,Good,50.115000,329.300
775,read,ns=2;s=SDPLC.tank.level,Good,50.115000,320.000
776,read,ns=2;s=SDPLC.tank.level,Good,50.115000,350.400
777,read,ns=2;s=SDPLC.tank.level,Good,50.115000,325.600
778,read,ns=2;s=SDPLC.tank.level,Good,50.115000,372.400
779,read,ns=2;s=SDPLC.tank.level,Good,50.115000,386.000
780,read,ns=2;s=SDPLC.tank.level,Good,50.115000,407.900
781,read,ns=2;s=SDPLC.tank.level,Good,50.115000,408.100
782,read,ns=2;s=SDPLC.tank.level,Good,50.115000,382.600
783,read,ns=2;s=SDPLC.tank.level,Good,50.115000,386.200
784,read,ns=2;s=SDPLC.tank.level,Good,50.115000,344.800
785,read,ns=2;s=SDPLC.tank.level,Good,50.115000,354.800
786,read,ns=2;s=SDPLC.tank.level,Good,50.115000,386.700
787,read,ns=2;s=SDPLC.tank.level,Good,50.115000,350.900
788,read,ns=2;s=SDPLC.tank.level,Good,50.115000,377.500
789,read,ns=2;s=SDPLC.tank.level,Good,50.115000,366.300
790,read,ns=2;s=SDPLC.tank.level,Good,50.115000,329.200
791,read,ns=2;s=SDPLC.tank.level,Good,50.115000,381.900
792,read,ns=2;s=SDPLC.tank.level,Good,50.115000,348.900
793,read,ns=2;s=SDPLC.tank.level,Good,50.115000,355.600
794,read,ns=2;s=SDPLC.tank.level,Good,50.115000,378.400
795,read,ns=2;s=SDPLC.tank.level,Good,50.116000,378.600
796,read,ns=2;s=SDPLC.tank.level,Good,50.116000,341.300
797,read,ns=2;s=SDPLC.tank.level,Good,50.116000,474.300
798,read,ns=2;s=SDPLC.tank.level,Good,50.116000,388.400
799,read,ns=2;s=SDPLC.tank.level,Good,50.116000,341.800
800,read,ns=2;s=SDPLC.tank.level,Good,50.116000,333.900
801,read,ns=2;s=SDPLC.tank.level,Good,50.116000,332.900
802,read,ns=2;s=SDPLC.tank.level,Good,50.116000,348.300
803,read,ns=2;s=SDPLC.tank.level,Good,50.116000,454.400
804,read,ns=2;s=SDPLC.tank.level,Good,50.116000,354.400
805,read,ns=2;s=SDPLC.tank.level,Good,50.116000,330.500
806,read,ns=2;s=SDPLC.tank.level,Good,50.116000,338.700
807,read,ns=2;s=SDPLC.tank.level,Good,50.116000,452.000
808,read,ns=2;s=SDPLC.tank.level,Good,50.116000,394.800
809,read,ns=2;s=SDPLC.tank.level,Good,50.116000,360.200
810,read,ns=2;s=SDPLC.tank.level,Good,50.116000,333.600
811,read,ns=2;s=SDPLC.tank.level,Good,50.116000,411.700
812,read,ns=2;s=SDPLC.tank.level,Good,50.116000,432.300
813,read,ns=2;s=SDPLC.tank.level,Good,50.116000,408.700
814,read,ns=2;s=SDPLC.tank.level,Good,50.116000,366.300
815,read,ns=2;s=SDPLC.tank.level,Good,50.116000,335.900
816,read,ns=2;s=SDPLC.tank.level,Good,50.116000,325.600
817,read,ns=2;s=SDPLC.tank.level,Good,50.116000,326.300
818,read,ns=2;s=SDPLC.tank.level,Good,50.116000,326.500
819,read,ns=2;s=SDPLC.tank.level,Good,50.116000,381.700
820,read,ns=2;s=SDPLC.tank.level,Good,50.116000,367.600
